natureza_acidente,situacao,bairro,bairro_cruzamento,sentido_via,tipo,auto,moto,ciclom,ciclista,pedestre,onibus,caminhao,viatura,outros,acidente_verificado,tempo_clima,situacao_semaforo,sinalizacao,condicao_via,conservacao_via,ponto_controle,situacao_placa,mao_direcao,divisao_via1,ano,mes,dia,dia_semana,vitima
SEM VÍTIMA,FINALIZADA,BOA VIAGEM,BOA VIAGEM,Não informado,COLISÃO,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Longo da via,Bom,Não existe,Perfeito estado,Seca,Perfeito estado,Não existe,Não há placas,Única,Não existe,2020,9,24,3,0
Não informado,FINALIZADA,MADALENA,MADALENA,CIDADE,COLISÃO TRANSVERSAL,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Cruzamento,Bom,Sem defeito,Perfeito estado,Seca,Perfeito estado,Faixa de pedestre,"Placas ""Pare""",Única,Faixa seccionada,2022,5,22,6,1
COM VÍTIMA,FINALIZADA,CAXANGÁ,CAXANGÁ,SUBURBIO,ABALROAMENTO TRANSVERSAL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Cruzamento,Bom,Sem defeito,Perfeito estado,Seca,Perfeito estado,Não informado,Não há placas,Dupla,Canteiro central,2020,11,10,1,0
SEM VÍTIMA,FINALIZADA,IMBIRIBEIRA,IMBIRIBEIRA,SUBURBIO,ABALROAMENTO TRANSVERSAL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Não informado,Bom,Não existe,Não existente,Seca,Perfeito estado,Não existe,Não há placas,Dupla,Não existe,2020,1,19,6,0
COM VÍTIMA,FINALIZADA,SAN MARTIN,SAN MARTIN,SUBURBIO,COLISÃO TRANSVERSAL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Cruzamento,Bom,Não existe,Incompleta,Seca,Perfeito estado,Não existe,R-6a,Dupla,Faixa contínua,2021,7,5,0,0
Não informado,FINALIZADA,SANTO AMARO,SANTO AMARO,SUBURBIO,COLISÃO COM CICLISTA,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,Cruzamento,Chuvoso,Intermitente,Perfeito estado,Molhada,Perfeito estado,Faixa de pedestre,Outras,Dupla,Canal,2022,7,23,5,1
SEM VÍTIMA,FINALIZADA,BOA VISTA,BOA VISTA,CIDADE,COLISÃO TRASEIRA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Longo da via,Bom,Não existe,Perfeito estado,Seca,Perfeito estado,Faixa de pedestre,R-6a,Única,Não existe,2020,1,17,4,0
SEM VÍTIMA,FINALIZADA,IBURA,IBURA,SUBURBIO,ABALROAMENTO TRANSVERSAL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Longo da via,Bom,Não existe,Incompleta,Seca,Perfeito estado,Não existe,Não há placas,Dupla,Faixa seccionada,2020,2,6,3,0
SEM VÍTIMA,FINALIZADA,BAIRRO DO RECIFE,BAIRRO DO RECIFE,CIDADE,COLISÃO TRASEIRA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Longo da via,Bom,Sem defeito,Perfeito estado,Seca,Perfeito estado,Agente,Não há placas,Única,Não informado,2020,2,21,4,0
COM VÍTIMA,FINALIZADA,CASA AMARELA,CASA AMARELA,CIDADE,COLISÃO COM CICLISTA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Longo da via,Bom,Sem defeito,Perfeito estado,Seca,Perfeito estado,Faixa de retenção,Outras,Única,Canteiro central,2020,3,3,1,0
Não informado,FINALIZADA,MADALENA,MADALENA,CIDADE,ATROPELAMENTO DE PESSOA,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,Longo da via,Bom,Sem defeito,Incompleta,Seca,Mal conservada,Faixa de pedestre,R-6a,Dupla,Faixa contínua,2022,11,24,3,1
SEM VÍTIMA,FINALIZADA,AFOGADOS,AFOGADOS,Não informado,COLISÃO TRASEIRA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Longo da via,Bom,Sem defeito,Perfeito estado,Seca,Perfeito estado,Faixa de pedestre,Outras,Única,Faixa seccionada,2020,2,7,4,0
SEM VÍTIMA,FINALIZADA,DERBY,DERBY,Não informado,COLISÃO,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Outros,Chuvoso,Sem defeito,Incompleta,Molhada,Outros,Não existe,Não há placas,Única,Faixa seccionada,2020,7,7,1,0
COM VÍTIMA,FINALIZADA,CORDEIRO,CORDEIRO,SUBURBIO,CHOQUE,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Longo da via,Bom,Não existe,Perfeito estado,Seca,Perfeito estado,Não existe,Não há placas,Dupla,Não existe,2021,10,18,0,0
Não informado,FINALIZADA,JOANA BEZERRA,JOANA BEZERRA,CIDADE,COLISÃO LATERAL,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Longo da via,Bom,Sem defeito,Perfeito estado,Seca,Perfeito estado,Faixa de pedestre,Outras,Dupla,Faixa contínua,2022,9,20,1,1
COM VÍTIMA,FINALIZADA,IMBIRIBEIRA,IMBIRIBEIRA,CID,CHOQUE,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Não informado,Não informado,Não informado,Não informado,Não informado,Não informado,Não informado,Não informado,Não informado,Não informado,2021,6,26,5,0
SEM VÍTIMA,FINALIZADA,ILHA DO RETIRO,ILHA DO RETIRO,SUB/CID,ABALROAMENTO LONGITUDINAL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Longo da via,Bom,Não informado,Perfeito estado,Seca,Perfeito estado,Não informado,Não informado,Única,Não informado,2020,1,28,1,0
Não informado,FINALIZADA,IMBIRIBEIRA,IMBIRIBEIRA,Não informado,COLISÃO FRONTAL,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Cruzamento,Bom,Não existe,Perfeito estado,Seca,Perfeito estado,Faixa de pedestre,"Placas ""Pare""",Não informado,Faixa contínua,2022,9,20,1,1
COM VÍTIMA,FINALIZADA,POÇO DA PANELA,POÇO DA PANELA,CIDADE,COLISÃO LATERAL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Esquina,Bom,Não existe,Perfeito estado,Seca,Perfeito estado,Outros,R-6a,Dupla,Faixa contínua,2021,4,17,5,0
Não informado,FINALIZADA,MADALENA,MADALENA,CIDADE,CHOQUE,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,Outros,Chuvoso,Não existe,Não existente,Molhada,Perfeito estado,Não existe,Não há placas,Única,Canteiro central,2022,11,30,2,0
SEM VÍTIMA,FINALIZADA,TAMARINEIRA,TAMARINEIRA,SUBURBIO,COLISÃO TRASEIRA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Longo da via,Chuvoso,Não existe,Perfeito estado,Molhada,Perfeito estado,Não existe,Não há placas,Dupla,Canteiro central,2020,1,21,1,0
SEM VÍTIMA,FINALIZADA,ILHA JOANA BEZERRA,ILHA JOANA BEZERRA,CIDADE,COLISÃO LATERAL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Longo da via,Bom,Não existe,Perfeito estado,Seca,Perfeito estado,Não informado,Não informado,Dupla,Não informado,2021,2,24,2,0
Não informado,FINALIZADA,SANTO AMARO,SANTO AMARO,SUBURBIO,QUEDA,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Longo da via,Bom,Não existe,Perfeito estado,Seca,Perfeito estado,Não existe,Não há placas,Dupla,Canteiro central,2022,2,17,3,1
Não informado,FINALIZADA,ESPINHEIRO,ESPINHEIRO,CIDADE,COLISÃO TRANSVERSAL,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Cruzamento,Bom,Não existe,Incompleta,Seca,Perfeito estado,Faixa de pedestre,"Placas ""Pare""",Única,Faixa seccionada,2022,8,14,6,1
Não informado,FINALIZADA,JORDÃO,JORDÃO,CIDADE,COLISÃO TRASEIRA,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Longo da via,Bom,Sem defeito,Perfeito estado,Seca,Perfeito estado,Não existe,Não há placas,Única,Faixa seccionada,2022,4,2,5,0
Não informado,FINALIZADA,IPUTINGA,IPUTINGA,SUL,COLISÃO LATERAL,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Longo da via,Chuvoso,Sem defeito,Perfeito estado,Molhada,Perfeito estado,Agente,R-6a,Única,Não existe,2022,3,16,2,1
COM VÍTIMA,FINALIZADA,TORRÕES,TORRÕES,SUBURBIO,COLISÃO LATERAL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Longo da via,Bom,Não existe,Não informado,Seca,Perfeito estado,Não existe,Não há placas,Única,Não informado,2021,1,11,0,0
Não informado,FINALIZADA,MADALENA,MADALENA,SUBURBIO,COLISÃO TRANSVERSAL,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,Longo da via,Bom,Não existe,Perfeito estado,Seca,Perfeito estado,Não existe,Não há placas,Única,Faixa seccionada,2022,3,25,4,0
COM VÍTIMA,FINALIZADA,CASA AMARELA,CASA AMARELA,Não informado,ABALROAMENTO TRANSVERSAL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Cruzamento,Bom,Sem defeito,Perfeito estado,Seca,Perfeito estado,Faixa de pedestre,Outras,Dupla,Faixa contínua,2020,1,29,2,0
COM VÍTIMA,FINALIZADA,DOIS IRMÃOS,DOIS IRMÃOS,SUBURBIO,COLISÃO LATERAL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Longo da via,Bom,Sem defeito,Perfeito estado,Seca,Perfeito estado,Faixa de pedestre,Outras,Dupla,Faixa contínua,2021,5,3,0,0
COM VÍTIMA,FINALIZADA,BOA VIAGEM,BOA VIAGEM,SUBURBIO,COLISÃO TRASEIRA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Longo da via,Bom,Não existe,Perfeito estado,Seca,Perfeito estado,Não existe,R-6a,Única,Canteiro central,2021,7,16,4,0
COM VÍTIMA,FINALIZADA,IBURA,IBURA,CIDADE,COLISÃO FRONTAL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Longo da via,Chuvoso,Não existe,Perfeito estado,Molhada,Perfeito estado,Não existe,Não há placas,Dupla,Faixa contínua,2021,7,2,4,0
SEM VÍTIMA,FINALIZADA,PAISSANDU,PAISSANDU,SUBURBIO,ABALROAMENTO TRANSVERSAL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Cruzamento,Bom,Sem defeito,Perfeito estado,Seca,Perfeito estado,Faixa de pedestre,Não há placas,Única,Faixa contínua,2020,1,1,2,0
COM VÍTIMA,FINALIZADA,SANTO AMARO,SANTO AMARO,SUBURBIO,ABALROAMENTO LONGITUDINAL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Longo da via,Chuvoso,Sem defeito,Incompleta,Molhada,Mal conservada,Faixa de pedestre,R-19,Dupla,Canal,2020,8,7,4,0
COM VÍTIMA,FINALIZADA,AFOGADOS,AFOGADOS,SUBURBIO,COLISÃO TRANSVERSAL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Cruzamento,Bom,Não existe,Incompleta,Seca,Perfeito estado,Não existe,Não há placas,Única,Não existe,2021,9,13,0,0
COM VÍTIMA,FINALIZADA,BONGI,BONGI,CIDADE,COLISÃO TRASEIRA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Longo da via,Bom,Não existe,Perfeito estado,Seca,Perfeito estado,Não existe,R-6a,Dupla,Faixa seccionada,2020,8,21,4,0
COM VÍTIMA,DUPLICIDADE,BOA VIAGEM,BOA VIAGEM,Não informado,COLISÃO,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Não informado,Não informado,Não informado,Não informado,Não informado,Não informado,Não informado,Não informado,Não informado,Não informado,2020,5,2,5,0
COM VÍTIMA,FINALIZADA,SOLEDADE,SOLEDADE,CIDADE,ABALROAMENTO TRANSVERSAL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Cruzamento,Bom,Não existe,Perfeito estado,Seca,Perfeito estado,Faixa de pedestre,Placas Pare,Única,Não existe,2020,11,30,0,0
COM VÍTIMA,FINALIZADA,MADALENA,MADALENA,CIDADE,ATROPELAMENTO DE PESSOA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Longo da via,Bom,Não existe,Perfeito estado,Seca,Perfeito estado,Não existe,Não informado,Dupla,Faixa contínua,2021,4,20,1,0
Não informado,CANCELADA,PINA,PINA,SUBURBIO,COLISÃO FRONTAL,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,Não informado,Não informado,Não informado,Não informado,Não informado,Não informado,Não informado,Não informado,Não informado,Não informado,2022,6,9,3,1
SEM VÍTIMA,FINALIZADA,SANTO AMARO,SANTO AMARO,CIDADE,COLISÃO TRANSVERSAL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Longo da via,Bom,Não existe,Perfeito estado,Seca,Perfeito estado,Não existe,Não há placas,Dupla,Não existe,2021,12,28,1,0
COM VÍTIMA,FINALIZADA,BOA VISTA,BOA VISTA,OLINDA,COLISÃO TRASEIRA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Longo da via,Bom,Sem defeito,Perfeito estado,Seca,Perfeito estado,Faixa de pedestre,Outras,Dupla,Faixa contínua,2021,12,3,4,0
SEM VÍTIMA,FINALIZADA,BOA VISTA,BOA VISTA,SUBURBIO,ABALROAMENTO LONGITUDINAL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Longo da via,Bom,Sem defeito,Perfeito estado,Seca,Perfeito estado,Faixa de pedestre,R-6a,Única,Não existe,2020,2,7,4,0
COM VÍTIMA,FINALIZADA,CORDEIRO,CORDEIRO,SUBURBIO,ATROPELAMENTO,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Longo da via,Bom,Sem defeito,Perfeito estado,Seca,Perfeito estado,Não informado,Não informado,Dupla,Faixa contínua,2020,1,20,0,0
SEM VÍTIMA,FINALIZADA,CABANGA,CABANGA,Não informado,COLISÃO,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Não informado,Bom,Não existe,Não informado,Outros,Outros,Outros,Outras,Única,Outros,2020,11,19,3,0
SEM VÍTIMA,CANCELADA,CAMPO GRANDE,CAMPO GRANDE,Não informado,COLISÃO COM CICLISTA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Não informado,Não informado,Não informado,Não informado,Não informado,Não informado,Não informado,Não informado,Não informado,Não informado,2021,1,11,0,0
COM VÍTIMA,FINALIZADA,BOA VIAGEM,BOA VIAGEM,SUBURBIO,COLISÃO TRASEIRA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Longo da via,Bom,Não existe,Perfeito estado,Seca,Perfeito estado,Não existe,Não há placas,Dupla,Canteiro central,2020,1,29,2,0
COM VÍTIMA,FINALIZADA,VÁRZEA,VÁRZEA,SUBURBIO,COLISÃO FRONTAL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Cruzamento,Bom,Sem defeito,Perfeito estado,Seca,Perfeito estado,Faixa de pedestre,Não há placas,Não informado,Faixa contínua,2021,10,15,4,0
Não informado,FINALIZADA,PINA,PINA,SUBURBIO,COLISÃO FRONTAL,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Longo da via,Bom,Não existe,Perfeito estado,Seca,Perfeito estado,Não existe,Não há placas,Única,Faixa seccionada,2022,1,23,6,1
COM VÍTIMA,CANCELADA,SANTO AMARO,SANTO AMARO,Não informado,QUEDA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Não informado,Não informado,Não informado,Não informado,Não informado,Não informado,Não informado,Não informado,Não informado,Não informado,2021,10,26,1,0
COM VÍTIMA,FINALIZADA,BOA VIAGEM,BOA VIAGEM,BOA VIAGEM,QUEDA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Longo da via,Chuvoso,Não existe,Perfeito estado,Molhada,Perfeito estado,Faixa de pedestre,Não há placas,Única,Faixa seccionada,2021,3,1,0,0
Não informado,FINALIZADA,MADALENA,MADALENA,CIDADE,CHOQUE,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Longo da via,Bom,Desligado,Perfeito estado,Seca,Perfeito estado,Faixa de pedestre,R-6a,Única,Faixa seccionada,2022,9,3,5,0
Não informado,FINALIZADA,APIPUCOS,APIPUCOS,Não informado,COLISÃO TRASEIRA,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Longo da via,Bom,Sem defeito,Perfeito estado,Seca,Perfeito estado,Não informado,Não informado,Dupla,Faixa contínua,2022,1,27,3,0
COM VÍTIMA,FINALIZADA,BEBERIBE,BEBERIBE,Não informado,ABALROAMENTO TRANSVERSAL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Cruzamento,Bom,Sem defeito,Perfeito estado,Seca,Perfeito estado,Faixa de pedestre,Outras,Dupla,Faixa contínua,2020,3,26,3,0
SEM VÍTIMA,FINALIZADA,VASCO DA GAMA,VASCO DA GAMA,Não informado,SEMÁFORO,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Não informado,Não informado,Não informado,Não informado,Não informado,Não informado,Não informado,Não informado,Não informado,Não informado,2021,4,20,1,0
Não informado,CANCELADA,ALTO DO MANDU,ALTO DO MANDU,Não informado,COLISÃO LATERAL,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,Não informado,Não informado,Não informado,Não informado,Não informado,Não informado,Não informado,Não informado,Não informado,Não informado,2022,8,15,0,0
COM VÍTIMA,FINALIZADA,TORRÕES,TORRÕES,SUBURBIO,COLISÃO COM CICLISTA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Longo da via,Bom,Não existe,Não existente,Seca,Perfeito estado,Não existe,R-6c,Dupla,Não existe,2020,7,23,3,0
COM VÍTIMA,FINALIZADA,IPSEP,IPSEP,CIDADE,COLISÃO LATERAL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Cruzamento,Bom,Não existe,Perfeito estado,Seca,Perfeito estado,Não existe,Outras,Dupla,Faixa seccionada,2021,9,1,2,0
Não informado,FINALIZADA,BOA VIAGEM,BOA VIAGEM,SUBURBIO,COLISÃO COM CICLISTA,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,Longo da via,Bom,Sem defeito,Perfeito estado,Seca,Perfeito estado,Não informado,"Placas ""Pare""",Dupla,Canteiro central,2022,3,17,3,1
Não informado,FINALIZADA,CAMPO GRANDE,CAMPO GRANDE,Não informado,COLISÃO LATERAL,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Longo da via,Bom,Não existe,Perfeito estado,Seca,Perfeito estado,Não existe,Placas Pare,Dupla,Faixa seccionada,2022,11,10,3,1
SEM VÍTIMA,CANCELADA,IMBIRIBEIRA,IMBIRIBEIRA,Não informado,COLISÃO,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Não informado,Não informado,Não informado,Não informado,Não informado,Não informado,Não informado,Não informado,Não informado,Não informado,2020,2,29,5,0
COM VÍTIMA,FINALIZADA,SANCHO,SANCHO,CIDADE,COLISÃO COM CICLISTA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Longo da via,Bom,Não existe,Não existente,Seca,Não informado,Não existe,Não há placas,Dupla,Não existe,2021,10,24,6,0
SEM VÍTIMA,FINALIZADA,BOA VISTA,BOA VISTA,SUBURBIO,ABALROAMENTO LONGITUDINAL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Não informado,Bom,Não existe,Perfeito estado,Seca,Perfeito estado,Não existe,Placas Pare,Única,Faixa seccionada,2020,1,18,5,0
COM VÍTIMA,FINALIZADA,CASA AMARELA,CASA AMARELA,SUBURBIO,COLISÃO TRASEIRA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Longo da via,Chuvoso,Intermitente,Perfeito estado,Molhada,Perfeito estado,Faixa de pedestre,R-6a,Dupla,Canteiro central,2020,7,5,6,0
COM VÍTIMA,FINALIZADA,BOA VIAGEM,BOA VIAGEM,SUBURBIO,COLISÃO TRASEIRA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Longo da via,Bom,Não existe,Perfeito estado,Seca,Perfeito estado,Não existe,Não há placas,Única,Faixa seccionada,2021,9,30,3,0
COM VÍTIMA,FINALIZADA,PRADO,PRADO,CIDADE,COLISÃO LATERAL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Cruzamento,Bom,Não existe,Não informado,Seca,Perfeito estado,Faixa de pedestre,Não há placas,Não informado,Não informado,2021,8,28,5,0
Não informado,FINALIZADA,DERBY,DERBY,SUBURBIO,COLISÃO FRONTAL,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Longo da via,Chuvoso,Sem defeito,Perfeito estado,Molhada,Perfeito estado,Faixa de pedestre,Outras,Única,Faixa seccionada,2022,4,23,5,1
Não informado,FINALIZADA,ESTÂNCIA,ESTÂNCIA,CIDADE,COLISÃO LATERAL,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Longo da via,Chuvoso,Não existe,Perfeito estado,Molhada,Perfeito estado,Não existe,Não há placas,Única,Faixa seccionada,2022,5,13,4,1
Não informado,FINALIZADA,BOA VIAGEM,BOA VIAGEM,SUBURBIO,ATROPELAMENTO DE ANIMAL,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Longo da via,Bom,Não existe,Perfeito estado,Seca,Perfeito estado,Agente,Não há placas,Única,Faixa seccionada,2022,6,15,2,1
Não informado,FINALIZADA,JOANA BEZERRA,JOANA BEZERRA,Não informado,COLISÃO TRASEIRA,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Viaduto,Bom,Não existe,Perfeito estado,Seca,Perfeito estado,Não existe,Não há placas,Única,Faixa seccionada,2022,8,26,4,1
SEM VÍTIMA,FINALIZADA,ESPINHEIRO,ESPINHEIRO,CIDADE,ABALROAMENTO TRANSVERSAL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Cruzamento,Bom,Não existe,Incompleta,Seca,Perfeito estado,Faixa de pedestre,R-6a,Única,Não existe,2020,1,27,0,0
SEM VÍTIMA,FINALIZADA,IBURA,IBURA,Não informado,COLISÃO,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Longo da via,Bom,Não existe,Perfeito estado,Seca,Perfeito estado,Não existe,Outras,Dupla,Outros,2020,2,14,4,0
SEM VÍTIMA,FINALIZADA,DOIS IRMÃOS,DOIS IRMÃOS,CIDADE,ABALROAMENTO LONGITUDINAL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Cruzamento,Chuvoso,Sem defeito,Perfeito estado,Molhada,Perfeito estado,Não existe,Não há placas,Dupla,Não existe,2020,1,7,1,0
Não informado,FINALIZADA,VASCO DA GAMA,VASCO DA GAMA,SUBURBIO,CHOQUE,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Longo da via,Bom,Não existe,Perfeito estado,Molhada,Perfeito estado,Não existe,Não há placas,Dupla,Faixa seccionada,2022,7,23,5,0
COM VÍTIMA,FINALIZADA,CASA AMARELA,CASA AMARELA,SUBURBIO,ABALROAMENTO LONGITUDINAL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Longo da via,Bom,Sem defeito,Perfeito estado,Seca,Perfeito estado,Faixa de pedestre,R-3,Única,Faixa contínua,2020,7,31,4,0
COM VÍTIMA,FINALIZADA,BOA VIAGEM,BOA VIAGEM,SUBURBIO,ABALROAMENTO TRANSVERSAL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Cruzamento,Bom,Não existe,Perfeito estado,Seca,Perfeito estado,Não existe,R-6a,Única,Faixa seccionada,2020,2,22,5,0
COM VÍTIMA,FINALIZADA,BOA VIAGEM,BOA VIAGEM,CIDADE,COLISÃO TRASEIRA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Longo da via,Bom,Não existe,Perfeito estado,Seca,Perfeito estado,Não existe,Não há placas,Dupla,Canteiro central,2020,12,21,0,0
Não informado,CANCELADA,ENCRUZILHADA,ENCRUZILHADA,Não informado,ATROPELAMENTO DE PESSOA,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,Não informado,Não informado,Não informado,Não informado,Não informado,Não informado,Não informado,Não informado,Não informado,Não informado,2022,6,1,2,1
SEM VÍTIMA,FINALIZADA,VASCO DA GAMA,VASCO DA GAMA,Não informado,COLISÃO,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Longo da via,Bom,Não existe,Perfeito estado,Seca,Perfeito estado,Não existe,Não informado,Dupla,Canteiro central,2020,12,1,1,0
SEM VÍTIMA,FINALIZADA,AFOGADOS,AFOGADOS,CIDADE,COLISÃO,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Longo da via,Bom,Não existe,Perfeito estado,Seca,Perfeito estado,Outros,R-6a,Dupla,Canteiro central,2020,6,23,1,0
SEM VÍTIMA,FINALIZADA,BOA VIAGEM,BOA VIAGEM,SUBURBIO,COLISÃO TRASEIRA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Longo da via,Bom,Sem defeito,Perfeito estado,Seca,Perfeito estado,Agente,Outras,Única,Faixa seccionada,2020,3,2,0,0
COM VÍTIMA,FINALIZADA,VÁRZEA,VÁRZEA,SUBURBIO,COLISÃO TRASEIRA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Longo da via,Chuvoso,Não existe,Incompleta,Molhada,Perfeito estado,Não existe,Não há placas,Dupla,Faixa seccionada,2021,8,5,3,0
SEM VÍTIMA,CANCELADA,DERBY,DERBY,Não informado,COLISÃO,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Não informado,Não informado,Não informado,Não informado,Não informado,Não informado,Não informado,Não informado,Não informado,Não informado,2020,1,20,0,0
Não informado,FINALIZADA,IMBIRIBEIRA,IMBIRIBEIRA,AV RECIFE,COLISÃO TRASEIRA,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Viaduto,Bom,Não existe,Perfeito estado,Seca,Perfeito estado,Não existe,Não há placas,Única,Faixa seccionada,2022,2,4,4,1
COM VÍTIMA,FINALIZADA,AREIAS,AREIAS,SUBURBIO,ATROPELAMENTO DE PESSOA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Longo da via,Bom,Sem defeito,Perfeito estado,Seca,Perfeito estado,Faixa de pedestre,R-6a,Dupla,Faixa contínua,2021,10,6,2,0
SEM VÍTIMA,FINALIZADA,ENCRUZILHADA,ENCRUZILHADA,SUBURBIO,COLISÃO TRASEIRA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Longo da via,Bom,Não existe,Perfeito estado,Seca,Perfeito estado,Faixa de pedestre,R-6a,Única,Faixa seccionada,2020,2,28,4,0
