data,hora,natureza_acidente,situacao,bairro,endereco,detalhe_endereco_acidente,complemento,bairro_cruzamento,sentido_via,tipo,descricao,auto,moto,ciclom,ciclista,pedestre,onibus,caminhao,viatura,outros,vitimas,vitimasfatais,acidente_verificado,tempo_clima,situacao_semaforo,sinalizacao,condicao_via,conservacao_via,ponto_controle,situacao_placa,velocidade_max_via,mao_direcao,divisao_via1,natureza,ano,mes,dia,dia_semana,hora_ocorrencia
2022-08-12,,Não informado,FINALIZADA,COQUEIRAL,RUA LINHA NOVA,Não informado,EM FRENTE A VADO RECICLAGEM,COQUEIRAL,Não informado,COLISÃO LATERAL,Não informado,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,Esquina,Bom,Não existe,Perfeito estado,Seca,Perfeito estado,Não existe,Não há placas,60.0,Dupla,Não existe,COM VÍTIMA,2022,8,12,4,
2022-08-12,,Não informado,FINALIZADA,SANTO AMARO,RUA FREI CASSIMIRO,RUA COELHO LEITE,AO LADO DO SENAI,SANTO AMARO,SUBURBIO,COLISÃO TRANSVERSAL,Não informado,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,Cruzamento,Bom,Não existe,Perfeito estado,Seca,Perfeito estado,Não existe,Não há placas,60.0,Dupla,Faixa contínua,COM VÍTIMA,2022,8,12,4,
2022-08-12,,Não informado,CANCELADA,IPSEP,AV RECIFE,Não informado,PRÓXIMO AO ARMAZEM CORAL,IPSEP,Não informado,ATROPELAMENTO DE PESSOA,Não informado,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,Não informado,Não informado,Não informado,Não informado,Não informado,Não informado,Não informado,Não informado,60.0,Não informado,Não informado,COM VÍTIMA,2022,8,12,4,
2022-08-12,,Não informado,FINALIZADA,IBURA,Não informado,Não informado,"FICA NA RUA  AZEITONA, PRÓXIMO A FÁBRICA DA FREVO",IBURA,SUBURBIO,CHOQUE,Não informado,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,Longo da via,Bom,Não existe,Incompleta,Seca,Mal iluminada,Não existe,Não há placas,60.0,Dupla,Não existe,SEM VÍTIMA,2022,8,12,4,
2022-08-13,,Não informado,FINALIZADA,BOA VIAGEM,AV CONSELHEIRO AGUIAR,Não informado,HABIBS,BOA VIAGEM,Não informado,COLISÃO FRONTAL,Não informado,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Não informado,Não informado,Não informado,Não informado,Não informado,Não informado,Não informado,Não informado,60.0,Não informado,Não informado,SEM VÍTIMA,2022,8,13,5,
2022-08-13,,Não informado,FINALIZADA,VÁRZEA,AV AFONSO OLINDENSE,Não informado,EM FRENTE A  DELICIA DO TRIGO,VÁRZEA,SUBURBIO,COLISÃO TRASEIRA,Não informado,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,Longo da via,Bom,Sem defeito,Perfeito estado,Seca,Perfeito estado,Não existe,Não informado,40.0,Dupla,Faixa contínua,COM VÍTIMA,2022,8,13,5,
2022-08-13,,Não informado,FINALIZADA,AREIAS,AV DR JOSE RUFINO,RUA COSTA HONORATO,EM FRENTE A HONDA,AREIAS,SUBURBIO,COLISÃO TRANSVERSAL,Não informado,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,Cruzamento,Bom,Não existe,Perfeito estado,Seca,Perfeito estado,Outros,Outras,50.0,Dupla,Faixa contínua,COM VÍTIMA,2022,8,13,5,
2022-08-13,,Não informado,FINALIZADA,IMBIRIBEIRA,AV GENERAL MAC ARTHUR,Não informado,EM FRENTE AO LE PARC,IMBIRIBEIRA,SUBURBIO,COLISÃO TRANSVERSAL,Não informado,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,Longo da via,Bom,Sem defeito,Perfeito estado,Seca,Perfeito estado,Faixa de pedestre,Não há placas,40.0,Única,Faixa seccionada,COM VÍTIMA,2022,8,13,5,
2022-08-13,,Não informado,FINALIZADA,BOA VIAGEM,RUA DR LUIZ INACIO PESSOA DE MELO,Não informado,E/F AO SUPERMERCADO TREVO,BOA VIAGEM,CIDADE,COLISÃO FRONTAL,Não informado,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,Longo da via,Bom,Não existe,Perfeito estado,Seca,Perfeito estado,Não existe,Outras,60.0,Dupla,Faixa seccionada,COM VÍTIMA,2022,8,13,5,
2022-08-13,,Não informado,FINALIZADA,BOA VISTA,AV GOVERNADOR AGAMENON MAGALHAES,Não informado,EM FRENTE AO COLEGIO AMERICANO BATISTA,BOA VISTA,SUBURBIO,COLISÃO TRASEIRA,Não informado,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,Longo da via,Bom,Sem defeito,Perfeito estado,Seca,Perfeito estado,Faixa de pedestre,R-6a,60.0,Dupla,Canteiro central,COM VÍTIMA,2022,8,13,5,
2022-08-13,,Não informado,FINALIZADA,SANTO AMARO,RUA TREZE DE MAIO,RUA FREI CASSIMIRO,Não informado,SANTO AMARO,SUBURBIO,COLISÃO LATERAL,Não informado,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,Cruzamento,Bom,Não existe,Perfeito estado,Seca,Perfeito estado,Faixa de pedestre,Outras,60.0,Dupla,Faixa contínua,COM VÍTIMA,2022,8,13,5,
2022-08-14,,Não informado,CANCELADA,DERBY,AV GOVERNADOR AGAMENON MAGALHAES,PRC DO DERBY,PRAÇA DO DERBY,DERBY,Não informado,COLISÃO TRANSVERSAL,Não informado,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,Não informado,Não informado,Não informado,Não informado,Não informado,Não informado,Não informado,Não informado,60.0,Não informado,Não informado,COM VÍTIMA,2022,8,14,6,
2022-08-14,,Não informado,FINALIZADA,BARRO,AV DR JOSE RUFINO,Não informado,"EM FRENTE A GALERIA BARRO, PROX. AO POSTO DE GASOLINA IMPERIO",BARRO,CIDADE,CHOQUE,Não informado,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,Longo da via,Bom,Não existe,Perfeito estado,Seca,Perfeito estado,Não existe,Não há placas,40.0,Não informado,Faixa contínua,COM VÍTIMA,2022,8,14,6,
2022-08-14,,Não informado,FINALIZADA,CAJUEIRO,AV BEBERIBE,RUA MAJOR DAVINO,NA ESQUINA DA PIZZARIA VICIOS,CAJUEIRO,Não informado,COLISÃO TRANSVERSAL,Não informado,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,Cruzamento,Bom,Sem defeito,Perfeito estado,Seca,Perfeito estado,Faixa de pedestre,Não há placas,60.0,Dupla,Faixa contínua,COM VÍTIMA,2022,8,14,6,
2022-08-14,,Não informado,FINALIZADA,ALTO SANTA TERESINHA,AV ANIBAL BENEVOLO,Não informado,EM FRENTE AO CLUBE BELA VISTA,ALTO SANTA TERESINHA,CIDADE,COLISÃO LATERAL,Não informado,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,Longo da via,Bom,Não existe,Perfeito estado,Seca,Perfeito estado,Não existe,Outras,30.0,Dupla,Não existe,COM VÍTIMA,2022,8,14,6,
2022-08-14,,Não informado,FINALIZADA,ESPINHEIRO,RUA DO ESPINHEIRO,RUA SANTO ELIAS,DE FRENTE AO POSTO IPIRANGA,ESPINHEIRO,CIDADE,COLISÃO TRANSVERSAL,Não informado,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,Cruzamento,Bom,Não existe,Incompleta,Seca,Perfeito estado,Faixa de pedestre,"Placas ""Pare""",60.0,Única,Faixa seccionada,COM VÍTIMA,2022,8,14,6,
2022-08-14,,Não informado,FINALIZADA,ÁGUA FRIA,AV BEBERIBE,Não informado,PROX AO PAGODE DA PRESSÃO,ÁGUA FRIA,SUBURBIO,COLISÃO COM CICLISTA,Não informado,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,Longo da via,Bom,Não existe,Perfeito estado,Seca,Perfeito estado,Não existe,R-6a,60.0,Dupla,Faixa seccionada,COM VÍTIMA,2022,8,14,6,
2022-08-15,,Não informado,FINALIZADA,IMBIRIBEIRA,AV MARECHAL MASCARENHAS DE MORAES,Não informado,LADO OPOSTO AO Nº 4890 / EM FRENTE AO MARTELINHO DE OURO,IMBIRIBEIRA,CIDADE,COLISÃO TRASEIRA,Não informado,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Longo da via,Bom,Não existe,Perfeito estado,Seca,Perfeito estado,Não existe,R-6a,60.0,Única,Faixa seccionada,SEM VÍTIMA,2022,8,15,0,
2022-08-15,,Não informado,FINALIZADA,IMBIRIBEIRA,RUA ITACARI,RUA ITAJAI,EM FRENTE À YNOVE,IMBIRIBEIRA,Não informado,COLISÃO LATERAL,Não informado,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,Cruzamento,Bom,Não existe,Perfeito estado,Seca,Perfeito estado,Faixa de pedestre,Outras,60.0,Dupla,Faixa contínua,COM VÍTIMA,2022,8,15,0,
2022-08-15,,Não informado,FINALIZADA,IMBIRIBEIRA,AV MARECHAL MASCARENHAS DE MORAES,Não informado,EM FRENTE A IMBIRIBEIRA DIESEL,IMBIRIBEIRA,CIDADE,COLISÃO TRASEIRA,Não informado,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,Cruzamento,Bom,Sem defeito,Incompleta,Seca,Perfeito estado,Faixa de pedestre,R-6a,60.0,Dupla,Canteiro central,SEM VÍTIMA,2022,8,15,0,
2022-08-15,,Não informado,CANCELADA,ALTO DO MANDU,RUA TRAMANDAI,Não informado,PROX AO POSTO DE SAUDE,ALTO DO MANDU,Não informado,COLISÃO LATERAL,Não informado,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,Não informado,Não informado,Não informado,Não informado,Não informado,Não informado,Não informado,Não informado,60.0,Não informado,Não informado,SEM VÍTIMA,2022,8,15,0,
2022-08-15,,Não informado,FINALIZADA,ESTÂNCIA,RUA JOAO TEIXEIRA,Não informado,NO FINAL DA RUA DO COLEGIO VISAO,ESTÂNCIA,Não informado,COLISÃO FRONTAL,Não informado,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Não informado,Não informado,Não informado,Não informado,Não informado,Não informado,Não informado,Não informado,60.0,Não informado,Não informado,SEM VÍTIMA,2022,8,15,0,
2022-08-15,,Não informado,FINALIZADA,MADALENA,RUA REAL DA TORRE,Não informado,EM FRENTE DA MARCOS EQUIPADORA,MADALENA,SUBURBIO,ATROPELAMENTO DE PESSOA,Não informado,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,Longo da via,Bom,Não existe,Perfeito estado,Seca,Perfeito estado,Não existe,Outras,50.0,Não informado,Faixa seccionada,COM VÍTIMA,2022,8,15,0,
2022-08-15,,Não informado,FINALIZADA,SANTO AMARO,AV GOVERNADOR AGAMENON MAGALHAES,Não informado,EM FRENTE A UPE/ SENTIDO OLINDA,SANTO AMARO,SUBURBIO,COLISÃO LATERAL,Não informado,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,Longo da via,Bom,Sem defeito,Perfeito estado,Seca,Perfeito estado,Faixa de pedestre,Não há placas,60.0,Dupla,Canal,COM VÍTIMA,2022,8,15,0,
2022-08-15,,Não informado,FINALIZADA,SANTO AMARO,AV NORTE MIGUEL ARRAES DE ALENCAR,Não informado,APOS O SEMAFORO DA RUA 13 DE MAIO,SANTO AMARO,CIDADE,ATROPELAMENTO DE PESSOA,Não informado,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,Longo da via,Bom,Não existe,Perfeito estado,Seca,Perfeito estado,Não existe,Não há placas,60.0,Dupla,Canteiro central,COM VÍTIMA,2022,8,15,0,
2022-08-16,,Não informado,FINALIZADA,PINA,AV ANTONIO DE GOES,RUA MANOEL DE BRITO,EM FRENTE AO EMPRESARIAL JOPIN,PINA,Não informado,ATROPELAMENTO DE ANIMAL,Não informado,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,Cruzamento,Bom,Sem defeito,Perfeito estado,Seca,Perfeito estado,Faixa de pedestre,R-25b,60.0,Única,Canteiro central,COM VÍTIMA,2022,8,16,1,
2022-08-16,,Não informado,FINALIZADA,JAQUEIRA,RUA PADRE ROMA,AV CONS ROSA E SILVA,APÓS HOSPITAL CORREIA PICANÇO,JAQUEIRA,SUBURBIO,COLISÃO TRASEIRA,Não informado,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,Cruzamento,Bom,Sem defeito,Perfeito estado,Seca,Perfeito estado,Faixa de pedestre,R-6a,60.0,Dupla,Faixa contínua,SEM VÍTIMA,2022,8,16,1,
2022-08-16,,Não informado,FINALIZADA,ESPINHEIRO,RUA CONS PORTELA,AV JOAO DE BARROS,PROXIMO AO ITAU,ESPINHEIRO,Não informado,ATROPELAMENTO DE PESSOA,Não informado,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,Longo da via,Bom,Não existe,Perfeito estado,Seca,Perfeito estado,Faixa de pedestre,R-6a,60.0,Única,Faixa,COM VÍTIMA,2022,8,16,1,
2022-08-17,,Não informado,FINALIZADA,VASCO DA GAMA,RUA CORREGO DO OURO,Não informado,PANIFICADORA VITOR,VASCO DA GAMA,Não informado,COLISÃO LATERAL,Não informado,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,Longo da via,Bom,Não existe,Não existente,Seca,Perfeito estado,Não existe,Não há placas,60.0,Dupla,Não existe,COM VÍTIMA,2022,8,17,2,
2022-08-17,,Não informado,FINALIZADA,DOIS IRMÃOS,RUA MANUEL DE MEDEIROS,Não informado,EM FRENTE À UFRPE,DOIS IRMÃOS,Não informado,COLISÃO FRONTAL,Não informado,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,Cruzamento,Chuvoso,Sem defeito,Perfeito estado,Molhada,Perfeito estado,Não existe,Não há placas,60.0,Dupla,Faixa seccionada,COM VÍTIMA,2022,8,17,2,
2022-08-17,,Não informado,FINALIZADA,IMBIRIBEIRA,RUA JOAQUIM BANDEIRA,AV SUL,EM FRENTE A MAFEMA E AO LADO DA ESTAÇÃO ANTÔNIO FALCÃO ( METRÔ),IMBIRIBEIRA,CIDADE,Não informado,Não informado,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,Longo da via,Bom,Não existe,Perfeito estado,Seca,Perfeito estado,Não existe,Outras,60.0,Única,Faixa seccionada,SEM VÍTIMA,2022,8,17,2,
2022-08-17,,Não informado,CANCELADA,SANTO ANTÔNIO,PRC DA REPUBLICA,AV DANTAS BARRETO,EM FRENTE AO TEATRO SANTA  ISABEL,SANTO ANTÔNIO,Não informado,COLISÃO LATERAL,Não informado,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,Não informado,Não informado,Não informado,Não informado,Não informado,Não informado,Não informado,Não informado,60.0,Não informado,Não informado,COM VÍTIMA,2022,8,17,2,
2022-08-17,,Não informado,FINALIZADA,BOA VISTA,RUA DO HOSPICIO,RUA PRINCESA IZABEL,CAMERA DOS VEREADOPRES,BOA VISTA,Não informado,ATROPELAMENTO DE PESSOA,Não informado,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,Cruzamento,Bom,Sem defeito,Perfeito estado,Seca,Perfeito estado,Faixa de pedestre,Outras,60.0,Dupla,Faixa contínua,COM VÍTIMA,2022,8,17,2,
2022-08-17,,Não informado,FINALIZADA,BOA VISTA,AV CONDE DA BOA VISTA,Não informado,PRÓXIMO AO BRADESCO,BOA VISTA,SUBURBIO,COLISÃO TRASEIRA,Não informado,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,Longo da via,Chuvoso,Sem defeito,Perfeito estado,Molhada,Perfeito estado,Outros,Não há placas,60.0,Dupla,Canteiro central,COM VÍTIMA,2022,8,17,2,
2022-08-17,,Não informado,FINALIZADA,DERBY,AV GOVERNADOR AGAMENON MAGALHAES,Não informado,PRÓXIMO AO BURGUER KING - SENTIDO BOA VIAGEM,DERBY,Não informado,COLISÃO LATERAL,Não informado,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,Longo da via,Bom,Sem defeito,Perfeito estado,Seca,Perfeito estado,Faixa de pedestre,Outras,60.0,Dupla,Canal,COM VÍTIMA,2022,8,17,2,
2022-08-18,,Não informado,FINALIZADA,AFOGADOS,RUA SAO MIGUEL,Não informado,EM FRENTE AO POSTO DE GASOLINA DISLUB,AFOGADOS,Não informado,COLISÃO FRONTAL,Não informado,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,Longo da via,Bom,Não existe,Perfeito estado,Seca,Perfeito estado,Não existe,Outras,50.0,Dupla,Faixa contínua,COM VÍTIMA,2022,8,18,3,
2022-08-18,,Não informado,FINALIZADA,IPSEP,AV RECIFE,RUA JEAN EMILE FAVRE,Não informado,IPSEP,IMBIRIBEIRA,COLISÃO TRASEIRA,Não informado,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,Cruzamento,Bom,Sem defeito,Perfeito estado,Não informado,Perfeito estado,Faixa de pedestre,R-5a,60.0,Não informado,Faixa contínua,COM VÍTIMA,2022,8,18,3,
2022-08-18,,Não informado,FINALIZADA,IMBIRIBEIRA,RUA JACI,RUA JOAQUIM BANDEIRA,APOS A FERREIRA COSTA,IMBIRIBEIRA,CIDADE,COLISÃO LATERAL,Não informado,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,Cruzamento,Bom,Não existe,Não existente,Molhada,Perfeito estado,Não existe,Não há placas,60.0,Única,Não existe,COM VÍTIMA,2022,8,18,3,
2022-08-18,,Não informado,FINALIZADA,TEJIPIÓ,AV LIBERDADE,Não informado,EM FENTE AO CEMITÉRIO PARQUE DAS FLORES,TEJIPIÓ,Não informado,COLISÃO LATERAL,Não informado,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,Longo da via,Bom,Não existe,Não existente,Seca,Perfeito estado,Não existe,Não informado,30.0,Dupla,Não existe,COM VÍTIMA,2022,8,18,3,
2022-08-18,,Não informado,FINALIZADA,AFOGADOS,RUA SANTOS ARAUJO,RUA SAO MIGUEL,POSTO DE COMBUS BRAZ PETRO,AFOGADOS,SUBURBIO,Não informado,Não informado,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,Longo da via,Bom,Sem defeito,Perfeito estado,Seca,Perfeito estado,Não existe,Não há placas,60.0,Única,Faixa seccionada,SEM VÍTIMA,2022,8,18,3,
2022-08-18,,Não informado,FINALIZADA,SANTO ANTÔNIO,RUA IMPERADOR PEDRO SEGUNDO,RUA PRIMEIRO DE MARCO,PROX AO BANCO ITAU,SANTO ANTÔNIO,CI,COLISÃO FRONTAL,Não informado,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,Cruzamento,Bom,Sem defeito,Perfeito estado,Seca,Perfeito estado,Faixa de pedestre,R-6a,60.0,Única,Faixa contínua,COM VÍTIMA,2022,8,18,3,
2022-08-18,,Não informado,FINALIZADA,PINA,AV HERCULANO BANDEIRA,Não informado,Não informado,PINA,Não informado,COLISÃO TRASEIRA,Não informado,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,Longo da via,Bom,Sem defeito,Perfeito estado,Seca,Perfeito estado,Não existe,R-6a,60.0,Única,Faixa seccionada,COM VÍTIMA,2022,8,18,3,
2022-08-18,,Não informado,FINALIZADA,DERBY,AV GOVERNADOR AGAMENON MAGALHAES,Não informado,EM FRENTE AO HOSPITAL DA RESTAURAÇÃO,DERBY,Não informado,Não informado,Não informado,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,Longo da via,Bom,Não existe,Perfeito estado,Seca,Perfeito estado,Agente,Não há placas,60.0,Única,Faixa seccionada,SEM VÍTIMA,2022,8,18,3,
2022-08-18,,Não informado,FINALIZADA,BOA VIAGEM,RUA DOM JOSE LOPES,Não informado,EM FRENTE AO BAR SÃO BUTIQUIM,BOA VIAGEM,Não informado,COLISÃO FRONTAL,Não informado,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,Cruzamento,Bom,Não existe,Perfeito estado,Seca,Perfeito estado,Faixa de pedestre,"Placas ""Pare""",60.0,Dupla,Não existe,COM VÍTIMA,2022,8,18,3,
2022-08-18,,Não informado,FINALIZADA,IPSEP,AV RECIFE,Não informado,PROXIMO AO SEMAFORO 55,IPSEP,Não informado,COLISÃO TRASEIRA,Não informado,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,Longo da via,Bom,Sem defeito,Perfeito estado,Seca,Perfeito estado,Agente,R-6a,60.0,Única,Faixa seccionada,COM VÍTIMA,2022,8,18,3,
2022-08-18,,Não informado,FINALIZADA,IMBIRIBEIRA,AV MARECHAL MASCARENHAS DE MORAES,Não informado,"EM FRENTE A LASER ELETRO, SENTIDO AFOGADOS",IMBIRIBEIRA,Não informado,COLISÃO TRASEIRA,Não informado,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,Longo da via,Bom,Sem defeito,Perfeito estado,Seca,Perfeito estado,Não existe,Outras,60.0,Dupla,Faixa seccionada,COM VÍTIMA,2022,8,18,3,
2022-08-18,,Não informado,FINALIZADA,IPSEP,AV RECIFE,Não informado,LADO OPOSTO AO RESIDENCIAL IGNEZ ANDREAZZA,IPSEP,CIDADE,COLISÃO TRASEIRA,Não informado,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,Longo da via,Bom,Sem defeito,Perfeito estado,Seca,Perfeito estado,Não existe,Não há placas,60.0,Única,Faixa seccionada,COM VÍTIMA,2022,8,18,3,
2022-08-18,,Não informado,FINALIZADA,JORDÃO,RUA DR ALVARO FERRAZ,Não informado,PROXIMA A PRAÇA DO JORDÃO BAIXO,JORDÃO,Não informado,COLISÃO LATERAL,Não informado,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,Longo da via,Bom,Não existe,Perfeito estado,Seca,Perfeito estado,Não existe,Outras,60.0,Não informado,Não existe,COM VÍTIMA,2022,8,18,3,
2022-08-18,,Não informado,CANCELADA,CÓRREGO DO JENIPAPO,RUA ERUNDINA NEGREIROS DE ARAUJO,Não informado,EM FRENTE A ASSEMBLÉIA DE DEUS,CÓRREGO DO JENIPAPO,Não informado,ATROPELAMENTO DE PESSOA,Não informado,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,Não informado,Não informado,Não informado,Não informado,Não informado,Não informado,Não informado,Não informado,60.0,Não informado,Não informado,COM VÍTIMA,2022,8,18,3,
2022-08-18,,Não informado,FINALIZADA,ESPINHEIRO,RUA SANTO ELIAS,RUA DO ESPINHEIRO,ESQUINA DO POSTO IPIRANGA,ESPINHEIRO,Não informado,COLISÃO TRANSVERSAL,Não informado,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,Cruzamento,Chuvoso,Não existe,Perfeito estado,Molhada,Perfeito estado,Faixa de pedestre,Não informado,60.0,Dupla,Não informado,COM VÍTIMA,2022,8,18,3,
2022-08-19,,Não informado,FINALIZADA,IMBIRIBEIRA,AV MARECHAL MASCARENHAS DE MORAES,Não informado,EM FRENTE À PREMIER PRODUTOS ALIMENTÍCIOS,IMBIRIBEIRA,SUBURBIO,COLISÃO TRASEIRA,Não informado,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,Longo da via,Chuvoso,Não existe,Perfeito estado,Molhada,Perfeito estado,Outros,R-32,60.0,Dupla,Canteiro central,SEM VÍTIMA,2022,8,19,4,
2022-08-19,,Não informado,FINALIZADA,AREIAS,RUA AURORA CACOTE,Não informado,PROX AO  GALETUS,AREIAS,Não informado,COLISÃO FRONTAL,Não informado,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,Longo da via,Bom,Não existe,Perfeito estado,Seca,Perfeito estado,Não existe,Não há placas,60.0,Dupla,Não existe,COM VÍTIMA,2022,8,19,4,
2022-08-19,,Não informado,FINALIZADA,ROSARINHO,AV NORTE MIGUEL ARRAES DE ALENCAR,Não informado,PROX. A PADARIA ROSARINHO,ROSARINHO,SUBURBIO,COLISÃO TRASEIRA,Não informado,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,Longo da via,Bom,Sem defeito,Perfeito estado,Seca,Perfeito estado,Outros,R-6a,60.0,Dupla,Blocos,COM VÍTIMA,2022,8,19,4,
2022-08-19,,Não informado,FINALIZADA,TORRE,RUA JOSE BONIFACIO,Não informado,EM FRENTE A HONDA,TORRE,Não informado,COLISÃO TRASEIRA,Não informado,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,Longo da via,Bom,Sem defeito,Perfeito estado,Seca,Perfeito estado,Não existe,R-6a,60.0,Única,Faixa seccionada,COM VÍTIMA,2022,8,19,4,
2022-08-20,,Não informado,FINALIZADA,MADALENA,RUA CARLOS GOMES,RUA GOMES TABORDA,PROX. AO BAILE PERFUMADO,MADALENA,Não informado,CHOQUE,Não informado,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Não informado,Não informado,Não informado,Não informado,Não informado,Não informado,Não informado,Não informado,60.0,Não informado,Não informado,SEM VÍTIMA,2022,8,20,5,
2022-08-20,,Não informado,FINALIZADA,MADALENA,RUA REAL DA TORRE,RUA JOSE OSORIO,PROX. A PRAÇA DA MADALENA,MADALENA,SUL,COLISÃO LATERAL,Não informado,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,Cruzamento,Bom,Sem defeito,Perfeito estado,Seca,Perfeito estado,Faixa de pedestre,Não há placas,50.0,Única,Faixa seccionada,COM VÍTIMA,2022,8,20,5,
2022-08-20,,Não informado,FINALIZADA,BOA VIAGEM,RUA CAMBOIM,RUA DEZ DE JULHO,PROX. A ESTAÇÃO AEROPORTO,BOA VIAGEM,Não informado,COLISÃO LATERAL,Não informado,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,Cruzamento,Bom,Não existe,Perfeito estado,Seca,Perfeito estado,Faixa de pedestre,"Placas ""Pare""",30.0,Única,Faixa contínua,COM VÍTIMA,2022,8,20,5,
2022-08-20,,Não informado,FINALIZADA,AFOGADOS,RUA IMPERIAL,Não informado,PROX AO FERRO E AÇO,AFOGADOS,Não informado,COLISÃO FRONTAL,Não informado,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,Cruzamento,Bom,Sem defeito,Perfeito estado,Seca,Perfeito estado,Faixa de retenção,R-6a,60.0,Única,Faixa seccionada,COM VÍTIMA,2022,8,20,5,
